id,title,context,question,answers
6576830-66-0,김대중,"에곤 바르 전 독일 경제협력부 장관은 ""김대중 대통령이 지구 상에 마지막 남은 최악의 분단을 극복해 냉전시대에 종말을 고하고, 평화와 긴장완화, 교류협력을 강화하는 대북정책을 추진해온 것이 한국인들에게는 커다란 행운""이라고 평했다. 그는 이어 ""남한과 북한에서 제기되는 수많은 반대에도 불구하고 한국 민족에게 미래의 희망을 주는 정책을 끝까지 추진하는 김 대통령의 끈기에 탄복했다""면서 노벨 평화상 수상은 이에 대한 국제적 인정의 증표라고 덧붙였다. 하르트무트 코쉭 독일 연방하원의원은 김 대통령의 개혁 성과, 남북화해를 위한 기여를 기리고자 책자를 발간하게 됐다면서 퇴임 후 적절한 시기에 독일과 유럽을 방문해 강연 등을 해달라고 요청하기도 했다. 이 책에서 김 대통령에 대한 평가 글을 쓴 필자들에는 요하네스 라우 현 대통령, 리하르트 폰 바이체커 전 대통령을 비롯한 독일의 정치, 경제, 학계, 언론계 등의 주요 인사들이 망라돼 있다. 곧 퇴임해 권력을 잃게 될 한국 대통령의 생애와 철학, 정치 등에 관해 평가하는 글을 이토록 많은 유명 인사들이 원고료도 받지 않은 채 기고한 일은 전례가 없는 일이다. 독일 국방장관을 지낸 폴커 뤼헤 하원 외무위원장은 ""유럽에서 김대중 대통령과 비교될 만한 인물은 하벨과 바웬사 정도일 것""이라면서 ""그러나 이들보다 더 큰 고통을 받은 김 대통령이 일관된 원칙을 세워놓고 꾸준히 추구해온 김 대통령의 인생에 관해 엮은 이 책을 젊은이들이 꼭 읽어야 한다""라고 말했다. 뮌헨 대학교 정치학과의 고트프리트 카를 킨더만 교수는 ""지난 2000년의 역사적인 첫 남북 정상회담이 남북한 간의 긴장완화, 교류 및 공동사업을 위한 희망찬 전기가 되었다”고 평가했다. 킨더만 교수는 ""최근 한국 내에서 김 대통령이 이 획기적 계기 마련을 위해 물질적 수단을 투입했다는 비난을 받고 있으나 과거 서독 정부도 동서독 관계를 완화하고 생활수준 격차를 해소하기 위해 다양한 경로를 통해 동독에 물질적 지원을 했다는 점을 상기시키고 싶다""라고 강조했다.","김 대통령의 개혁 성과, 남북화해를 위한 기여를 담은 책을 발간한 사람은?","{'text': ['하르트무트 코쉭'], 'answer_start': [252]}"
6344596-26-0,최진실의_죽음,"커뮤니케이션 기술 전문 기업 시지온 대표 김범진은 ""2008년 배우 최진실 씨가 악성 댓글에 따른 정신적 고통을 호소한 뒤 스스로 목숨을 끊는 사건을 지켜보며 악성 댓글의 심각성을 느꼈다. 악성 댓글을 없앨 수 있는 방법이 없을까 고민했다""라고 말했다. 제한적 본인 확인제를 시행하는 상황에서도 대한민국 사회는 최진실의 사망이라는 사건을 겪었고 이 사건을 지켜보면서 악성 댓글을 없애야 할 필요성을 강하게 느낀 김범진은 악성 댓글을 쓰지 않는 환경을 만드는 것이 중요하다고 생각하였고 그 생각을 발전시켜 2009년 11월에 '라이브리'라는 소셜 댓글 서비스를 개발하게 되었는데, '소셜 댓글 서비스'는 본인 실명 확인을 거쳐 댓글을 다는 것이 아니라 트위터나 페이스북 등의 SNS 계정으로 특정 사이트 게시판에 댓글을 달면 댓글 작성자의 SNS에 관련 댓글과 URL(자원 위치 지정자)이 함께 남겨지는 서비스로서 악성 댓글 차단 효과가 컸고 악성 댓글 차단 효과뿐만 아니라 SNS로의 기사 확산과 방문자수 증대 효과 등으로 언론사들의 많은 호응을 받았다.",커뮤니케이션 기술 전문 기업 시지온의 대표 김범진이 개발한 소셜 댓글 서비스는?,"{'text': ['라이브리'], 'answer_start': [294]}"
6508117-1-1,법_앞의_평등,"이러한 실질적 평등이념은 20세기 초 바이마르헌법에서 채택, 확립되고 오늘날 거의 모든 민주국가에서 적용하고 있다. 다시말해 법앞의 실질 평등은 법률적 정치적 평등이라는 근대적 평등이념을 초월하는 것으로 ""풍족한 삶의 수준을 보장하는 경제적 평등""을 뜻한다는 것이다. 이는 단순히 기회와 조건의 근대적 평등을 훨씬 넘어서는 것으로 당연히'인간으로서 풍족하고 충분한 삶을 유지할 수 있을 정도의 경제적 평등'도 요청할 수 있게 된다. 그러나 이미 반세기전부터 무상의료 무상교육을 비롯한 높은 수준의 복지국가를 이뤄낸 유럽 대부분의 나라와는 달리, 빈약한 복지 시스템을 갖췄다고 평가되는 한국의 정치, 복지 수준에서 실질적인 경제적 평등(경제적 수준의 완전 일치가 아닌 구성원 각각이 인간다운 삶을 살 수 있을 정도의 경제적 분배)을 주창하는 것과 실현하는 것은 쉽지않다.",법앞의 실질 평등은 법률적 정치적 평등의 이념을 초월하는 것으로 풍족한 삶의 수준을 보장하는 어떠한 평등을 뜻하는가?,"{'text': ['경제적 평등'], 'answer_start': [131]}"
6533494-0-0,아나우악_소요사건,"1832년 1월, 브래드번은 자신의 관할 지역 내에서 멕시코에서 텍사스를 분리하고 싶어 하는 10명의 인물의 목록을 입수했다. 이후 모든 일이 미국의 텍사스 분리를 위한 음모라고 믿게 되었다. 1832년 6월 브래드번 휘하의 군인 두 명이 이주민 여성을 강간한 사건이 발생하자, 성난 정착민들은 피해자를 죽인 이웃을 린치 했다. 그들은 브래드번에게 가해 병사들에게 동일한 형벌을 주기 위하여 인계 요구했으나 이를 거절했다. 이 사건 이후, 정착민은 인디언의 습격으로부터 자신을 지키기 위해 민병대 조직을 만들었다. 멕시코 법률에 민병대는 금지되어 있었으므로, 브래드번은 주동자인 패트릭 잭을 체포했지만, 그 후 살해 협박을 받고 석방을 하게 된다.",아나우악 소요사건 때 정착민이 인디언의 습격으로 부터 지키기 위해 만든것은?,"{'text': ['민병대 조직'], 'answer_start': [274]}"
6517340-4-1,빌_헤이우드,"헤이우드의 재판은 1907년 5월 9일에 시작되었다. 시카고의 유명한 변호사 클래런스 대로가 변호인으로 나섰다. 정부측은 오차드의 자백 외에는 다른 증거가 없었고, 대로는 오차드의 과거를 확인하여 그에게 폭력적 전과가 이미 있었음을 밝혀냈다. 다만 대로는 오차드에 대한 대질신문을 이끌어내지는 못했다. 재판 도중 오차드는 자신이 광산소유주협회에 돈을 받은 정보원으로서 이중 스파이 노릇을 했으며, 핑커톤 사립탐정들에게 돈을 받았고, 모이어나 헤이우드를 만나기 전에도 광산쟁의에서 폭발물을 사용한 적이 있다고 자백했다. 대로의 최종 변론 이후(많은 방청인들이 감동하여 눈물을 흘렸다), 배심원단은 헤이우드가 무혐의라고 선고했다. 뒤이은 조지 프티본의 재판에서도 대로는 재판이 질질 끌리기 전에 오차드와의 대질로 강력한 변호를 이끌어냈으며, 이후 덴버의 오린 힐튼에게 변호를 넘겼다. 두 번째 배심원단이 프티본도 무혐의라고 선고하자 모이어에 대한 기소는 아예 취하되었다.",오차드는 재판 중 자신이 어느 협회의 돈을 받는 정보원으로 이중 스파이 노릇을 했다고 자백하였는가?,"{'text': ['광산소유주협회'], 'answer_start': [184]}"
6412933-28-1,미국,"미국의 정치는 다른 나라와 비교하여 볼 때 특이한 측면들을 지니고 있다. 이러한 특성들은 주로 정치제도나 정치행동의 측면에서 발견될 수 있으며, 이는 곧 정치문화와 연결되어 있다. 미국의 정치문화는 미국인들의 정치적 성향에 중추적인 역할을 담당하고 있다. 가브리엘 앨몬드(Gabriel A. Almond)가 지적하였듯이 미국의 정치문화는 동질적이고 세속적이다. 인종의 도가니라고 불리는 미국에서는 인종뿐만 아니라 종교·문화·경제 등에 걸쳐서 차이가 크며 시민의 이해(利害)도 대립하기 쉽다. 따라서 식민지 시대부터 정치의 목표는 항상 현실적이며, 동의에 입각한 이해관계의 조정이 이루어졌다. 미국의 정치문화는 많은 가치가 복합된 정치문화인 동시에, 합리적이고 타산적이며, 경험적인 정치문화이다. 때문에 미국의 정치무대는 마치 혼잡한 분위기 속에서 거래가 이루어지고 있는 자유시장을 방불케 한다. 미국에서는 자유로운 개인의 정치 참여 원칙이 관철되어 왔다.",미국의 정치문화가 동직적이고 세속적이라고 지적한 사람은?,"{'text': ['가브리엘 앨몬드'], 'answer_start': [143]}"
6459762-0-0,"제1,2차_원주_전투","1950년 6월 대한민국에 대한 기습 공격 이후 조선인민군은 1950년 9월 낙동강 전투와 인천 상륙 작전으로 국제 연합군에 의해 분쇄되었고, 조선인민군의 잔존 병력은 북쪽으로 도망치며 한중 국경 지대의 산악 지역에서 피난처를 찾고 있었다. 조선인민군의 궤멸은 중화인민공화국이 한국 전쟁에 즉각적으로 개입하개 만들었고 중공군은 1950년 11월부터 국경 지역의 유엔군에 맞서 대규모 기습 공격을 개시했다. 제2차 청천강 전투와 장진호 전투로 유엔군은 1950년 12월 38도선 일대로 철수할 수 밖에 없었다. 동부 전선에서 미국 제10군단은 중공군의 기습 공세 동안 장진호 인근의 흥남 항구에 포위되었고, 1950년 12월 24일 해상으로 북한 지역에서 철수했다. 대한민국 육군은 미군의 부재로 38선 일대의 중부 및 동부 전선에 위치한 방어진지들을 인계할 수 밖에 없었고, 중부 전선 인근에 위치한 원주시의 중요 교차로도 포함되어 있었다. 유엔군의 갑작스러운 패배로 인해 북한군은 짧게나마 휴식기간을 가질 수 있었고 1950년 말 분산된 북한군은 병력을 다시 회복시켰다.",1950년 12월 24일 미국 10군단이 철수작전을 펼친 곳은?,"{'text': ['흥남 항구'], 'answer_start': [325]}"
6527147-4-0,게르트_폰_룬트슈테트,"히틀러가 룬트슈테트를 다시 찾은것은 1942년 3월이었다. 룬트슈테트는 다시금 서부전선의 지휘(OB West)를 담당하게 되었다. 그러나 그는 마지못해 이 일을 맡았고, 1943년 가을까지 전체 대서양 해안가에 이렇다할 방어선도 구축하지 않았다. 명목상 룬트슈테트의 휘하였지만 사실상 교체에 가까운 형태로 롬멜(Rommel)이 부임하고 나서야 대서양 방어선이 구축되기 시작하였다. 룬트슈테트는 기갑전력을 전선 후방에 배치하여 그때 그때 연합군이 상륙하는 곳으로 달려가 타격하는 방식을 제안하였고, 기갑부대 지휘관 슈베펜부르크(Schwuppenberg)도 이를 지지하였다. 반면 롬멜은 연합군의 함포 사격 사정권을 겨우 벗어난 해안가 가까운 위치에 기갑부대를 배치하여 기갑부대 이동중 연합군의 항공기 공격 피해를 최소화하여야 한다고 주장하였다. 이는 아프리카 전선에서 겪은 뼈아픈 고생에 따른 결과였다. 연합군의 항공기들은 독일 기갑부대가 낮 동안 이동하는 것을 봉쇄하였고, 밤에도 꾸준히 방해를 하였던 것이다. 롬멜은 연합군의 상륙지가 의심의 여지 없이 노르망디(Normandy) 부근이 될 것이라 생각하고 이곳에 최소한의 기갑전력을 배치해야 할 것이라고 주장하였다. 그러나 연합군의 상륙이 노르망디에서 일어날 것 같지 않다고 생각한 룬트슈테트는 롬멜의 제안이 미친 도박과 같은 것이라고 주장하였다. 하지만 그동안의 굼뜬 활동으로 인하여 룬트슈테트의 지휘권은 이미 거의 소진된 상채였고, 롬멜은 자신의 의지를 관철시킬 수 있었다. 기갑사단들은 분산배치 되었으며, 세느(Seine) 강 서쪽의 북프랑스 연안에는 두개의 사단, 노르망디 구역에 한개 사단이 배치되었다. 1944년 6월 노르망디 상륙작전이 개시되면서 룬트슈테트는 히틀러에게 연합군과 평화회담을 개최할 것을 주장하였고, 히틀러는 그를 귄터 폰 클루게(Gunther von Kluge) 장군으로 교체하는 것으로 대답을 대신했다.",1942년 3월 히틀러가 룬트슈테트에게 담당하게 한 것은?,"{'text': ['서부전선의 지휘'], 'answer_start': [44]}"
6546926-46-0,문재인_정부,"방북 결과를 공유하고 협조를 구하기 위해 특사단이 곧바로 미국으로 향했다. 정의용은 트럼프를 만난 자리에서 김정은이 비핵화에 대한 의지를 갖고 있으며 한미연합훈련이 지속되는 것을 이해한다고 전했다. 또한 한국 정부도 비핵화에 대한 단호한 의지를 가지고 있으며 과거의 실수를 되풀이하지 않도록 북한이 구체적인 행동을 보여줄 때까지 압박을 지속하는 것도 강조했다. 또한 김정은이 트럼프를 가능한 조기에 만나고 싶다는 뜻을 표명했다고 밝혔다. 이는 ""김정은과 햄버거를 먹으면서 협상하겠다""고 공언한 트럼프의 사업가적인 기질을 고려했다는 평가로 최고지도자 간의 정치적 의사 교환을 통해 미국과의 문제를 풀어가겠다는 의도로 풀이되었다. 특히 트럼프는 취임 이후 처음 백악관 기자실을 찾아 두 시간 뒤에 중대 발표를 할 것을 직접 알렸으며 이를 한국측이 발표할 수 있도록 조치했다. 또한 트럼프는 김정은의 회담 제의를 듣고 그 자리에서 수락을 하는 파격을 보였다. 이 과정에서 한국의 역할을 높이 평가한다고 했으며 주위를 둘러보며 ""거봐라, 얘기를 하는게 잘하는거다""고 말했다.",미국에 특사단으로 갔으며 트럼프에게 김정은의 입장을 전해 남한 사람은 누구인가?,"{'text': ['정의용'], 'answer_start': [42]}"
6377400-4-0,기갑전투차량,"견인식 화포와 마찬가지로, 자주포도 화력 지원 임무를 수행하기 위해 상대적으로 안전한 지역에서 배치된다. 1960년대까지만 하더라도 장갑 방어력은 소화기 및 파편을 겨우 막아내는 수준이었으지만, 현재는 대포병전 문제로 사격 후에 재빠르게 자리를 옮겨야 하며 장갑 방어력 또한 예전과 달리 상당히 강화되었다. 미국에서 개발하여 서방 세계 자주포의 대부분을 차지했던 M109 자주포도 방어력은 그리 기대할 수 없는 알루미늄으로 차체와 전투실을 만들었고, M107 자주포나 M110 자주포는 아예 전투실에 벽과 지붕이 없는 오픈탑 방식이었다. 그러나 최근 개발된 자주포들은 주력 전차에 버금가는 상당한 방어력을 자랑한다. 최근에는 냉전 종식 이후 군사비 삭감 등의 이유로 상용 트럭 등에 105mm 포나 155mm포를 탑재한 염가형의 자주포도 등장하고 있다.",서양이 주로 사용했던 미국이 개발한 자주포의 이름은?,"{'text': ['M109'], 'answer_start': [203]}"
